scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d3,original,0,1103.7645,1079.9739,0.036491275,0.06498295,6.226732015609741,40,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d3,original,1,424.86,391.6559,0.20050561,0.2617004,8.355284929275513,57,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d3,original,2,364.281,348.49786,0.02191329,0.061258078,4.742231130599976,33,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d5,original,0,1136.6238,1111.6049,0.0078074336,0.037597597,4.682586193084717,27,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d5,original,1,444.25046,371.6213,0.1640169,0.2994671,17.787598133087158,100,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss_d5,original,2,365.73184,349.15506,0.018017828,0.05948776,6.629167318344116,39,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_gelu_d3,A,0,585.9842,531.5076,0.48847705,0.5398327,27.98388910293579,148,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_gelu_d3,A,1,257.84943,233.51006,0.51478326,0.5598167,26.69056510925293,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_gelu_d3,A,2,254.6268,239.97803,0.31633246,0.35357583,27.54401397705078,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_relu_d3,A,0,577.4527,538.0072,0.49592447,0.5342055,30.30983018875122,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_relu_d3,A,1,254.30945,231.44115,0.52144474,0.56371677,30.189335107803345,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_relu_d3,A,2,260.08536,246.46432,0.3016764,0.3361038,21.15190291404724,121,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_tanh_d3,A,0,639.21783,597.1131,0.44200784,0.48303294,25.261790990829468,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_tanh_d3,A,1,286.99347,242.43684,0.4599405,0.5429891,24.56227993965149,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_tanh_d3,A,2,227.15657,214.69298,0.39008945,0.4216857,23.260308980941772,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_silu_d3,A,0,596.3611,530.2022,0.47941875,0.5409629,25.388435125350952,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_silu_d3,A,1,257.5551,234.58855,0.5153371,0.5577837,23.11920475959778,150,success
